impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id,click
1.0,8.802768287123155e+18,21644428.0,26278.0,2.0,1.0,12011775.0,1106.0,584.0,762.0,2062400.0,1
2.0,1.205787899908646e+19,20174562.0,27961.0,1.0,1.0,80.0,72.0,183.0,273.0,4830807.0,0
1.0,1.205787899908646e+19,20164672.0,27961.0,2.0,2.0,60401.0,8249.0,341208.0,324689.0,2819327.0,1
2.0,1.205787899908646e+19,20222843.0,27961.0,1.0,1.0,431173.0,517.0,986.0,1208.0,959609.0,1
1.0,7.90391452832019e+18,20623357.0,2012.0,1.0,1.0,21231051.0,1044.0,1731.0,230.0,0.0,0
1.0,1.5343849643744688e+19,20666307.0,2519.0,2.0,2.0,9786717.0,2673.0,8947.0,9067.0,0.0,0
1.0,1.4779372599199648e+19,20601276.0,2494.0,2.0,2.0,11563823.0,709201.0,2335515.0,14840.0,0.0,1
1.0,2.7659720161423985e+18,4419916.0,4862.0,1.0,1.0,533.0,142.0,180.0,258.0,7191793.0,0
2.0,4.2136620359846113e+18,3192506.0,13622.0,2.0,1.0,65449.0,2029.0,2475.0,3312.0,244617.0,1
1.0,1.7363854844105062e+19,20017078.0,23798.0,1.0,1.0,478.0,1299.0,4.0,1104.0,19528181.0,0
1.0,1.154854293114536e+19,21186690.0,17432.0,3.0,1.0,28566.0,42828.0,1089481.0,580384.0,408561.0,1
1.0,6.063681940519859e+18,20603076.0,24370.0,2.0,2.0,10560412.0,4877.0,122973.0,83010.0,4002613.0,1
1.0,1.2083917346830344e+19,20563854.0,32051.0,2.0,1.0,290.0,2112.0,2120.0,14993.0,14642111.0,1
1.0,7.90391452832019e+18,20623355.0,2012.0,2.0,2.0,145094.0,8072.0,16824.0,310.0,453195.0,0
1.0,1.112183369138708e+19,21134703.0,23807.0,2.0,2.0,223.0,6.0,73.0,8.0,1373124.0,0
4.0,1.578511299927674e+19,20908196.0,35088.0,3.0,2.0,0.0,0.0,2.0,5.0,5645233.0,0
1.0,2.3981785055604204e+18,9528512.0,15860.0,3.0,3.0,8276310.0,10259.0,312404.0,365013.0,0.0,0
1.0,1.544058562232124e+19,21266117.0,36389.0,2.0,1.0,4592570.0,28352.0,460526.0,375807.0,4409423.0,0
1.0,5.851252814446936e+18,21477808.0,28698.0,3.0,3.0,3433.0,1396.0,20184.0,19392.0,2022891.0,1
2.0,1.3667917508254396e+19,21156133.0,34442.0,2.0,1.0,2664735.0,204221.0,1212013.0,411697.0,39167.0,1
1.0,1.3541544381122007e+19,3097124.0,25008.0,3.0,3.0,5389.0,6.0,24387.0,23093.0,7440289.0,0
1.0,1.205787899908646e+19,20180366.0,27961.0,2.0,2.0,5949.0,7289.0,13356.0,6377.0,13259909.0,0
1.0,1.558508044504765e+19,20179153.0,32638.0,2.0,2.0,12829930.0,90574.0,1125716.0,475915.0,16333.0,1
2.0,7.703279069701544e+18,21299640.0,4983.0,1.0,1.0,14.0,26.0,38.0,51.0,5239691.0,1
1.0,1.0366511567377789e+19,21191845.0,7631.0,3.0,1.0,294.0,3098.0,5775.0,4115.0,170674.0,0
1.0,3.361919662339476e+17,21116661.0,35684.0,3.0,2.0,13832.0,15812.0,326670.0,475031.0,10164334.0,1
1.0,7.474423089310862e+18,10960014.0,30376.0,2.0,2.0,267580.0,161500.0,3323684.0,1712352.0,32695.0,1
1.0,6.554947579094058e+18,21202435.0,36041.0,2.0,1.0,7436871.0,31215.0,99142.0,920.0,0.0,0
2.0,1.498584895528775e+19,10612172.0,28837.0,2.0,1.0,8595791.0,9693.0,329.0,453.0,0.0,1
1.0,1.6794704970244289e+19,7206993.0,26286.0,1.0,1.0,411386.0,355.0,1891.0,10054.0,0.0,0
1.0,5.497402316540119e+18,21464746.0,37086.0,2.0,1.0,338418.0,43520.0,133243.0,775.0,371925.0,0
1.0,1.257580461470653e+19,21227977.0,7300.0,2.0,2.0,699927.0,6087.0,18096.0,19056.0,0.0,0
1.0,1.215785437166931e+19,21515497.0,37451.0,2.0,1.0,1799592.0,569261.0,1870937.0,1475181.0,2635467.0,1
2.0,1.4415681608498106e+19,21194514.0,34292.0,2.0,1.0,10264842.0,3851.0,5195.0,5524.0,0.0,1
1.0,1.257552877938876e+19,3112706.0,23778.0,2.0,2.0,4968.0,468.0,17.0,30.0,491304.0,0
1.0,1.54298191381083e+19,8545392.0,16789.0,1.0,1.0,18829.0,1749.0,78070.0,10357.0,1924572.0,1
1.0,6.324020793843805e+18,20711340.0,27500.0,2.0,2.0,15862892.0,18152.0,36271.0,3492.0,0.0,0
2.0,1.205787899908646e+19,20171350.0,27961.0,1.0,1.0,1427424.0,58209.0,85543.0,83146.0,1990511.0,0
1.0,8.863925825252582e+18,20377100.0,33231.0,2.0,1.0,5311.0,4842.0,762102.0,399281.0,3288956.0,1
1.0,1.2485598954401746e+18,21334737.0,36643.0,3.0,1.0,3090.0,3141.0,57045.0,55953.0,0.0,0
2.0,1.4340390157469405e+19,9027613.0,23808.0,1.0,1.0,378778.0,692.0,138.0,198.0,3240318.0,1
1.0,1.205787899908646e+19,20185465.0,27961.0,2.0,2.0,12978704.0,80.0,444.0,660.0,174977.0,0
1.0,1.3311343438192929e+19,3806502.0,23791.0,1.0,1.0,96.0,24.0,31.0,33.0,8661990.0,0
1.0,7.90391452832019e+18,21135512.0,1325.0,3.0,2.0,8519300.0,114980.0,288467.0,255294.0,0.0,1
1.0,8.540446302750893e+18,4307413.0,13857.0,1.0,1.0,22113005.0,2376.0,29737.0,6648.0,0.0,1
1.0,1.205787899908646e+19,20180214.0,27961.0,1.0,1.0,847.0,2658.0,2352.0,2867.0,4777167.0,0
1.0,9.279176529507936e+18,10673594.0,23649.0,3.0,1.0,5784613.0,369517.0,2931659.0,2294209.0,0.0,0
1.0,1.2943519435171692e+18,20680695.0,24162.0,2.0,1.0,600.0,8620.0,252.0,359.0,1988154.0,0
1.0,6.324020793843805e+18,20711342.0,27500.0,2.0,2.0,864.0,70.0,3842.0,2149.0,11701956.0,0
1.0,2.6928596198512824e+18,4212764.0,2051.0,2.0,2.0,21555.0,290.0,278.0,56.0,742212.0,0
1.0,5.888277431783336e+18,7955188.0,6520.0,2.0,2.0,3992.0,881.0,2433.0,3066.0,3191229.0,0
1.0,7.877361752466288e+18,21130084.0,35491.0,2.0,1.0,2445.0,2482.0,17989.0,59738.0,13733869.0,1
1.0,5.345544339361684e+18,5858719.0,23796.0,1.0,1.0,75.0,179.0,6.0,12.0,7088449.0,0
1.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,1135801.0,370.0,241.0,402.0,18361043.0,1
1.0,4.9132644253992666e+17,20936155.0,35109.0,2.0,1.0,95238.0,70202.0,463577.0,28896.0,218026.0,1
4.0,2.283905496097785e+18,21155562.0,21008.0,2.0,1.0,42697.0,40372.0,159594.0,35221.0,497360.0,0
1.0,1.1315908569713166e+19,20311333.0,18070.0,1.0,1.0,23.0,48.0,208.0,305.0,140057.0,0
1.0,1.1363457806790746e+19,20137567.0,26280.0,1.0,1.0,54492.0,24667.0,3612.0,3926.0,7339142.0,1
1.0,1.4309323049566935e+19,20800543.0,34578.0,2.0,1.0,3191762.0,991.0,18106.0,17521.0,14330607.0,1
1.0,7.274413166069362e+18,20878021.0,13340.0,2.0,1.0,87001.0,2174.0,1955.0,2033.0,11083728.0,0
1.0,1.232058871367395e+18,21811818.0,37750.0,3.0,1.0,13880.0,183.0,1464.0,1728.0,2060208.0,1
2.0,2.1957294574080543e+18,21966891.0,4218.0,3.0,1.0,157729.0,202409.0,1829.0,4923.0,0.0,0
1.0,8.134264174510893e+18,10950986.0,1268.0,2.0,1.0,112841.0,14629.0,15240.0,2.0,805594.0,1
1.0,1.034946865176566e+19,21522776.0,37422.0,3.0,1.0,0.0,0.0,12.0,4.0,3026866.0,0
2.0,1.2334166975155065e+19,4403543.0,20844.0,1.0,1.0,21285027.0,223948.0,406208.0,361787.0,0.0,1
1.0,1.8263574281569872e+17,20589160.0,2421.0,3.0,1.0,2970207.0,6089.0,4669.0,39632.0,2357700.0,0
10.0,1.4340390157469405e+19,9027213.0,23808.0,1.0,1.0,5.0,1.0,0.0,0.0,685387.0,1
1.0,3.5873902269220603e+18,21021579.0,23281.0,2.0,1.0,2904596.0,7497.0,84127.0,41436.0,0.0,0
1.0,1.4340390157469405e+19,21163923.0,23808.0,1.0,1.0,16894558.0,31226.0,64838.0,34.0,79772.0,0
1.0,1.475960458026406e+19,20037719.0,29808.0,1.0,1.0,17049666.0,35130.0,43032.0,39556.0,20804219.0,1
1.0,4.0190410617366216e+18,20829817.0,8178.0,2.0,1.0,135088.0,91667.0,138417.0,133437.0,208649.0,1
1.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,10623079.0,45.0,40.0,53.0,0.0,0
1.0,7.484333488664585e+18,21209371.0,34691.0,1.0,1.0,2.0,11.0,71.0,93.0,23001699.0,0
1.0,1.551992636170981e+19,20383802.0,33382.0,2.0,2.0,382.0,2624.0,55371.0,102012.0,5348035.0,0
1.0,1.5294836932684972e+19,21764977.0,37329.0,3.0,1.0,13687.0,4408.0,17019.0,16509.0,2372305.0,1
14.0,7.137463797046619e+18,21340407.0,36665.0,2.0,2.0,27425.0,39331.0,180924.0,675.0,0.0,1
1.0,9.163350639312621e+18,22099863.0,38533.0,3.0,2.0,3593962.0,71037.0,2931700.0,2294240.0,6692512.0,0
1.0,5.851252814446936e+18,21477823.0,28698.0,2.0,1.0,691.0,537.0,117803.0,53603.0,15635810.0,1
1.0,1.703675381942866e+19,21425322.0,36955.0,2.0,1.0,13694890.0,2779.0,82926.0,111.0,1653043.0,0
1.0,2.0021430589649848e+18,21648943.0,24124.0,3.0,2.0,556464.0,1570.0,5502.0,5812.0,2877872.0,0
1.0,5.888277431783336e+18,20758358.0,6520.0,2.0,2.0,52734.0,28767.0,302140.0,294523.0,1426068.0,1
1.0,1.1243521181800204e+19,21712556.0,35398.0,1.0,1.0,576558.0,178.0,423.0,973.0,20255222.0,1
1.0,9.662243402272995e+18,21273939.0,36286.0,2.0,1.0,648008.0,128.0,31290.0,3084.0,6435581.0,0
5.0,2.4127717961104635e+18,20067154.0,23781.0,2.0,2.0,1.0,3.0,53.0,1.0,5860060.0,1
1.0,6.228784066129291e+18,4269457.0,1998.0,2.0,1.0,3063.0,18067.0,22044.0,16719.0,1007713.0,1
13.0,1.772671565321959e+19,21163863.0,9785.0,2.0,2.0,43698.0,9603.0,51455.0,133.0,0.0,1
1.0,5.851252814446936e+18,21477808.0,28698.0,3.0,1.0,8441160.0,2198.0,103352.0,77064.0,47335.0,0
1.0,7.90391452832019e+18,21109736.0,2010.0,3.0,3.0,267.0,51.0,243.0,373.0,5283301.0,0
3.0,9.573487645018952e+18,1918054.0,1339.0,2.0,2.0,96814.0,18974.0,91410.0,94551.0,0.0,1
1.0,5.260594170071819e+16,3048013.0,23782.0,1.0,1.0,9573.0,6719.0,4678.0,885.0,23156191.0,1
1.0,1.205787899908646e+19,20163506.0,27961.0,1.0,1.0,8266.0,9.0,18.0,27.0,3494974.0,0
1.0,6.642511376176152e+18,21020320.0,35152.0,3.0,1.0,1093128.0,2005.0,76844.0,55769.0,0.0,0
1.0,1.273014870510312e+19,21291330.0,35311.0,2.0,2.0,48.0,148.0,160686.0,138993.0,406077.0,0
1.0,8.848021695083076e+18,20287134.0,2387.0,3.0,3.0,3313895.0,6858.0,97150.0,25058.0,0.0,1
1.0,6.955427876506802e+17,4368648.0,5567.0,1.0,1.0,11248124.0,8769.0,13411.0,7822.0,6793386.0,0
1.0,1.81418665618744e+19,4211054.0,21326.0,2.0,1.0,849981.0,50307.0,240372.0,13672.0,664796.0,1
2.0,8.994557070508579e+18,20030165.0,23799.0,1.0,1.0,442363.0,28.0,41.0,52.0,1899490.0,1
1.0,1.8054023944582973e+19,10403214.0,29479.0,1.0,1.0,3506.0,5515.0,43860.0,5735.0,10737806.0,1
1.0,1.3323804507397167e+19,21718312.0,37576.0,1.0,1.0,111.0,1254.0,21016.0,4406.0,10976154.0,0
1.0,1.205787899908646e+19,20192652.0,27961.0,1.0,1.0,26050183.0,623.0,5270.0,12894.0,5176658.0,1
3.0,1.4340390157469405e+19,9027213.0,23808.0,2.0,1.0,1.0,1.0,0.0,0.0,8302305.0,0
1.0,1.2175306845474429e+19,21945642.0,37580.0,3.0,1.0,149305.0,25293.0,159189.0,5535.0,0.0,1
1.0,1.4340390157469405e+19,21163921.0,23808.0,2.0,2.0,539467.0,51.0,337.0,38.0,3285258.0,0
1.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,34503.0,504.0,339.0,168.0,18366614.0,1
1.0,1.0133786685276252e+19,21134694.0,35348.0,1.0,1.0,598352.0,209887.0,815932.0,19311.0,10229394.0,0
1.0,5.18789060461797e+18,10616338.0,24984.0,1.0,1.0,6781.0,13190.0,11130.0,14382.0,97288.0,0
1.0,7.90391452832019e+18,20869505.0,2010.0,2.0,1.0,4439948.0,110.0,260.0,70.0,557086.0,0
1.0,7.266399983400552e+18,20378936.0,16815.0,2.0,1.0,1204542.0,961.0,35026.0,13629.0,0.0,1
1.0,1.205787899908646e+19,20163591.0,27961.0,1.0,1.0,543892.0,9.0,18.0,27.0,6894312.0,1
1.0,7.90391452832019e+18,20623375.0,2012.0,1.0,1.0,13591506.0,13244.0,31246.0,493.0,2432767.0,1
1.0,1.205787899908646e+19,20222693.0,27961.0,2.0,2.0,469.0,326.0,215.0,319.0,569104.0,1
1.0,4.0588714580089953e+18,8023256.0,19889.0,2.0,1.0,45473.0,298221.0,794002.0,909912.0,272662.0,1
1.0,1.205787899908646e+19,20183516.0,27961.0,1.0,1.0,21948028.0,146.0,310.0,439.0,0.0,0
1.0,4.876702067173952e+17,20590315.0,24027.0,2.0,1.0,2627.0,3082.0,11284.0,14869.0,13925049.0,1
1.0,3.516889565727588e+18,4339083.0,1267.0,3.0,1.0,43245.0,711.0,9878.0,10833.0,8653008.0,0
1.0,2.6928596198512824e+18,4350495.0,2051.0,3.0,2.0,1229.0,663.0,734.0,81.0,95841.0,0
1.0,7.391531180177238e+18,20691797.0,34245.0,3.0,2.0,2126.0,3570.0,332622.0,270.0,407501.0,1
1.0,9.573487645018952e+18,1918048.0,1339.0,3.0,1.0,36816.0,63767.0,86457.0,25520.0,0.0,0
1.0,1.3021740539055374e+19,21163748.0,8222.0,3.0,1.0,16023.0,8990.0,9206.0,11115.0,162507.0,1
1.0,7.90391452832019e+18,21162260.0,1325.0,1.0,1.0,1116206.0,460.0,5030.0,9062.0,668978.0,1
1.0,1.4531867648059392e+19,21770526.0,27482.0,1.0,1.0,14277996.0,889008.0,2185331.0,6.0,18300581.0,1
1.0,1.4756578758696272e+19,20715824.0,3625.0,2.0,1.0,11478662.0,58565.0,123190.0,112955.0,0.0,1
1.0,1.3122301311168616e+19,1964137.0,3959.0,2.0,1.0,86557.0,45883.0,73313.0,1029.0,397911.0,1
1.0,1.5725567830008506e+19,21134381.0,33296.0,3.0,2.0,90.0,65.0,1205.0,1421.0,4166350.0,0
1.0,1.2234691126779326e+19,4246203.0,1624.0,1.0,1.0,16762.0,23326.0,69870.0,69754.0,19690091.0,1
2.0,5.462734656614488e+18,21484667.0,37315.0,1.0,1.0,2754300.0,1270.0,2481.0,1271.0,20985499.0,1
1.0,1.7717717616943178e+19,20815481.0,30119.0,1.0,1.0,21192824.0,187.0,6560.0,7484.0,0.0,0
1.0,9.960178603418083e+18,10649716.0,29475.0,2.0,1.0,5411.0,203.0,219.0,686.0,3103404.0,1
1.0,1.205787899908646e+19,20163622.0,27961.0,1.0,1.0,967.0,394.0,1416.0,1782.0,22531769.0,0
1.0,1.0053333393464848e+19,3922314.0,13697.0,2.0,2.0,14382609.0,16470.0,923905.0,939078.0,1446619.0,0
1.0,1.3384857948156529e+18,20758982.0,33931.0,3.0,1.0,30.0,1098.0,10037.0,11735.0,322531.0,1
1.0,1.0600145366713356e+19,20595863.0,23040.0,3.0,2.0,17548.0,5636.0,13838.0,33559.0,423895.0,1
1.0,1.0137185439534977e+19,20589209.0,30422.0,2.0,1.0,395149.0,4466.0,183044.0,102424.0,6319594.0,1
1.0,1.205787899908646e+19,20203709.0,27961.0,2.0,1.0,67.0,158.0,83.0,109.0,40586.0,1
1.0,7.90391452832019e+18,21162350.0,1325.0,1.0,1.0,272.0,1585.0,2732.0,45.0,22385566.0,0
1.0,1.5350426127360465e+19,21320013.0,36531.0,2.0,1.0,311143.0,1176.0,169773.0,47528.0,10137.0,0
2.0,1.0077122932051026e+19,21219907.0,2154.0,3.0,1.0,990632.0,31654.0,42436.0,6830.0,0.0,0
1.0,6.015301734198921e+18,21127669.0,10200.0,2.0,2.0,13219984.0,53679.0,317810.0,2506.0,14746516.0,0
1.0,7.90391452832019e+18,21162543.0,1325.0,3.0,2.0,298816.0,351.0,18411.0,19615.0,10134471.0,1
2.0,1.5926697201538023e+19,21183983.0,35829.0,2.0,2.0,1450899.0,282337.0,862038.0,15287.0,0.0,1
2.0,1.167378827745426e+19,10061236.0,16891.0,3.0,2.0,8719.0,2543.0,6477.0,814.0,1109119.0,1
1.0,1.3756257544627677e+19,20587318.0,24354.0,1.0,1.0,26238659.0,172.0,616.0,809.0,5137747.0,0
5.0,1.4343898495118916e+19,4368775.0,5227.0,2.0,1.0,23790.0,17910.0,86032.0,99551.0,0.0,1
1.0,9.639834553794484e+17,10614391.0,2608.0,1.0,1.0,115.0,391.0,7482.0,7727.0,4097456.0,1
2.0,1.358280354694082e+19,20427311.0,24406.0,3.0,2.0,957201.0,269649.0,54950.0,44029.0,0.0,0
1.0,6.324020793843805e+18,20711339.0,27500.0,2.0,1.0,6024.0,2988.0,1918.0,11652.0,2292131.0,1
1.0,5.851252814446936e+18,20135770.0,28698.0,2.0,2.0,11809286.0,115.0,41141.0,32309.0,0.0,0
3.0,1.6794704970244289e+19,5059509.0,26286.0,3.0,1.0,1765.0,5547.0,14835.0,527.0,1131754.0,1
1.0,1.0821299788101059e+19,20879051.0,674.0,2.0,1.0,307.0,2633.0,9033.0,687.0,1955478.0,0
1.0,7.456618253541718e+18,8161020.0,10750.0,1.0,1.0,21394576.0,1060597.0,3252294.0,2544181.0,0.0,1
1.0,4.32631776339494e+18,21925330.0,38054.0,3.0,3.0,214.0,1369.0,37419.0,1881.0,2132568.0,0
1.0,1.4140300435418186e+18,21246154.0,1502.0,2.0,1.0,159.0,561.0,113.0,153.0,13768178.0,1
1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,200.0,484.0,322.0,463.0,14147473.0,1
2.0,5.851252814446936e+18,21477808.0,28698.0,1.0,1.0,11993.0,18981.0,54658.0,49505.0,23205363.0,1
2.0,1.4340390157469405e+19,3529334.0,23777.0,2.0,1.0,1232.0,683.0,338.0,460.0,1383649.0,1
1.0,1.1192037879779133e+19,4328546.0,26139.0,2.0,2.0,11515231.0,14018.0,351781.0,31720.0,21340.0,0
1.0,5.079901068051391e+18,4320095.0,25928.0,3.0,1.0,28309.0,21352.0,57119.0,51604.0,3901315.0,0
1.0,9.279176529507936e+18,10673560.0,23649.0,3.0,3.0,6464962.0,309639.0,903251.0,6060.0,0.0,0
1.0,5.792773931053454e+18,2829989.0,25180.0,2.0,2.0,16970.0,4023.0,86794.0,138975.0,11576755.0,1
1.0,5.851252814446936e+18,21478259.0,28698.0,2.0,1.0,225707.0,44.0,620.0,818.0,16784964.0,0
1.0,8.134264174510893e+18,10950958.0,1268.0,2.0,1.0,94366.0,24595.0,32899.0,2.0,1352544.0,0
1.0,1.820871059068618e+19,20370735.0,33313.0,3.0,3.0,1955324.0,1524.0,258453.0,103001.0,0.0,0
1.0,7.90391452832019e+18,21162526.0,1325.0,2.0,2.0,15.0,10.0,24.0,25.0,6509539.0,1
1.0,1.107068792045891e+19,21192197.0,20792.0,3.0,2.0,1463855.0,14844.0,58304.0,42053.0,1409818.0,0
1.0,1.358151347341538e+19,21219994.0,35734.0,3.0,3.0,2318392.0,15384.0,208850.0,179966.0,934781.0,1
1.0,1.4340390157469405e+19,21163925.0,23808.0,2.0,1.0,49.0,615.0,938.0,148.0,15312173.0,1
2.0,2.1624812251275407e+18,20409326.0,33468.0,1.0,1.0,7986.0,18627.0,33214.0,4348.0,1027324.0,1
1.0,1.4756578758696272e+19,20718487.0,3625.0,3.0,2.0,22.0,36.0,3903.0,1304.0,578530.0,0
1.0,2.6928596198512824e+18,4323458.0,2051.0,2.0,1.0,9385.0,549.0,1263.0,1184.0,14184936.0,1
1.0,6.228784066129291e+18,4270912.0,1998.0,1.0,1.0,18008464.0,26448.0,31409.0,35811.0,580750.0,0
1.0,1.4140300435418186e+18,21246154.0,1502.0,2.0,1.0,15.0,10.0,113.0,153.0,3341269.0,1
1.0,1.2340187786933838e+19,2779302.0,525.0,1.0,1.0,2924043.0,39528.0,16416.0,15949.0,964908.0,0
1.0,3.3554285882539433e+18,21368428.0,35992.0,2.0,1.0,514400.0,154269.0,683534.0,424108.0,0.0,1
1.0,1.5497775983490687e+19,9581352.0,10738.0,1.0,1.0,760.0,1969.0,1476.0,1481.0,6920151.0,0
1.0,1.1724983328426836e+19,4406307.0,14067.0,1.0,1.0,156824.0,48282.0,78325.0,28227.0,18878948.0,0
1.0,1.1029660940276564e+19,3834142.0,27485.0,2.0,1.0,11.0,8.0,28.0,209.0,1788205.0,1
1.0,1.205787899908646e+19,20110115.0,27961.0,2.0,2.0,10621625.0,418276.0,1487445.0,1181125.0,3153522.0,1
1.0,8.23089491859122e+18,4411883.0,9135.0,3.0,3.0,8123182.0,17627.0,180090.0,147049.0,0.0,0
1.0,4.8692858159735e+18,4386268.0,27341.0,2.0,2.0,4848285.0,337.0,2610.0,9051.0,13296638.0,0
1.0,1.693387188561126e+19,21758485.0,30736.0,2.0,1.0,13045172.0,2536.0,7374.0,7542.0,0.0,0
1.0,1.205787899908646e+19,20110163.0,27961.0,1.0,1.0,21456969.0,177120.0,616748.0,516312.0,13973858.0,0
1.0,1.205787899908646e+19,20157587.0,27961.0,3.0,3.0,0.0,0.0,7.0,14.0,10100813.0,0
1.0,5.467921431274186e+18,10863230.0,30495.0,2.0,2.0,57094.0,26649.0,180279.0,212225.0,360855.0,1
1.0,1.3742635301971245e+19,21345356.0,36687.0,2.0,2.0,1972.0,1373.0,46347.0,431.0,16591767.0,1
1.0,1.205787899908646e+19,20192990.0,27961.0,2.0,2.0,6.0,4.0,39.0,55.0,13641418.0,0
1.0,1.451586208829595e+19,4383854.0,26236.0,2.0,1.0,9968573.0,34066.0,36045.0,26725.0,1702844.0,1
1.0,1.4340390157469405e+19,6435238.0,23777.0,3.0,2.0,27647.0,16332.0,16821.0,16351.0,2829615.0,1
1.0,1.4369597025772669e+19,20042362.0,29562.0,2.0,1.0,1024675.0,132797.0,1426544.0,1548.0,2611571.0,1
1.0,1.2646797467727217e+19,4165426.0,7827.0,2.0,2.0,308937.0,16936.0,278313.0,246348.0,2788252.0,1
1.0,5.468727571223081e+18,20001399.0,1381.0,2.0,2.0,56428.0,650.0,2061.0,14149.0,817906.0,1
1.0,1.4340390157469405e+19,4708633.0,23777.0,3.0,2.0,12670.0,6535.0,55229.0,50018.0,1285158.0,1
1.0,1.4369597025772669e+19,20041937.0,29562.0,2.0,1.0,278.0,2942.0,6320.0,413.0,1994628.0,1
1.0,5.851252814446936e+18,21477890.0,28698.0,2.0,2.0,3174.0,1999.0,42045.0,38667.0,5839409.0,0
1.0,1.4340390157469405e+19,9027213.0,23808.0,1.0,1.0,5.0,1.0,0.0,0.0,4481241.0,1
1.0,6.324020793843805e+18,20711342.0,27500.0,3.0,3.0,1.0,12.0,188.0,124.0,827983.0,0
2.0,9.279176529507936e+18,10673594.0,23649.0,2.0,2.0,12217.0,14425.0,33908.0,35423.0,16765663.0,1
16.0,1.3090221289647714e+19,20174985.0,23795.0,1.0,1.0,31.0,135.0,3.0,7.0,51493.0,0
1.0,1.578511299927674e+19,20908196.0,35088.0,2.0,2.0,0.0,0.0,2.0,5.0,5732671.0,0
1.0,1.4531867648059392e+19,21770737.0,27482.0,2.0,1.0,100765.0,4973.0,4993.0,6.0,567778.0,0
1.0,1.3895262869404238e+19,21174532.0,35819.0,2.0,2.0,3908610.0,5864.0,30512.0,44973.0,3945.0,0
1.0,1.7313255053256755e+19,4362703.0,843.0,2.0,2.0,86959.0,743.0,4994.0,2196.0,2413405.0,1
1.0,4.163092579963588e+17,8880153.0,24686.0,1.0,1.0,19913498.0,5743.0,54952.0,49760.0,646781.0,0
1.0,3.8927083549928776e+18,20952549.0,19371.0,2.0,1.0,48605.0,91032.0,1130627.0,721562.0,1547815.0,1
1.0,7.90391452832019e+18,21162253.0,1325.0,1.0,1.0,4943049.0,1425.0,4745.0,7509.0,22.0,0
1.0,7.851173573735689e+18,10309378.0,2648.0,2.0,1.0,57519.0,69058.0,196144.0,89942.0,377537.0,1
1.0,1.808452283820124e+18,21509926.0,2152.0,3.0,1.0,2296481.0,25096.0,27837.0,26331.0,0.0,0
1.0,7.90391452832019e+18,20623356.0,2012.0,2.0,2.0,4557.0,1059.0,996.0,310.0,11962795.0,0
1.0,4.512852067716237e+18,20000894.0,30888.0,3.0,1.0,851600.0,32398.0,86840.0,21685.0,2830331.0,0
1.0,3.360989317530296e+18,21273372.0,36437.0,2.0,1.0,12506.0,4750.0,8630.0,12874.0,5795482.0,1
1.0,7.90391452832019e+18,20623374.0,2012.0,3.0,2.0,5376.0,6715.0,11240.0,493.0,10711423.0,1
1.0,1.0281864776568386e+19,21964251.0,38089.0,3.0,2.0,60674.0,7367.0,529809.0,424784.0,380319.0,0
3.0,1.034871496986337e+19,21331480.0,36631.0,3.0,3.0,92805.0,316.0,1854.0,811.0,0.0,0
1.0,1.2006259939391347e+19,10106752.0,20687.0,2.0,1.0,639763.0,650977.0,2529023.0,20375.0,4530.0,0
1.0,1.2023181545296456e+18,10880012.0,4370.0,2.0,2.0,29248.0,1700.0,23834.0,3512.0,7915777.0,1
1.0,4.945098023753992e+18,10770432.0,30157.0,1.0,1.0,2803.0,5401.0,1243.0,11594.0,18926233.0,1
2.0,1.4340390157469405e+19,3200263.0,23777.0,1.0,1.0,607001.0,7835.0,5659.0,90.0,2858942.0,1
1.0,1.0077122932051026e+19,21219868.0,2154.0,2.0,2.0,10688199.0,20508.0,62027.0,2338.0,12974765.0,0
1.0,1.1978776299105485e+18,21340205.0,36661.0,2.0,1.0,3232.0,148.0,3905.0,452.0,16186923.0,1
1.0,1.1183690209103122e+19,21266097.0,33349.0,3.0,2.0,3680116.0,65963.0,162941.0,139374.0,0.0,0
1.0,9.981666619993033e+18,21354590.0,36719.0,2.0,1.0,1359390.0,20598.0,367271.0,25995.0,772395.0,1
1.0,9.929189799433153e+18,20961126.0,1870.0,2.0,1.0,778.0,2932.0,16238.0,29867.0,1014582.0,1
1.0,8.288930363230609e+18,20915048.0,29706.0,2.0,2.0,2171.0,1262.0,84275.0,251.0,596214.0,0
1.0,1.6794704970244289e+19,5059558.0,26286.0,2.0,2.0,549.0,1934.0,526.0,874.0,14492.0,0
1.0,5.851252814446936e+18,21477537.0,28698.0,2.0,1.0,283842.0,452008.0,3845600.0,3009639.0,729659.0,1
1.0,1.4340390157469405e+19,6434934.0,23777.0,1.0,1.0,885.0,14.0,10.0,17.0,20432419.0,1
1.0,7.90391452832019e+18,21162428.0,1325.0,2.0,2.0,4877.0,19733.0,37823.0,40002.0,754536.0,1
1.0,9.75107224858461e+18,10937883.0,29713.0,2.0,1.0,15968261.0,32720.0,64407.0,57916.0,0.0,1
1.0,1.7363854844105062e+19,20017082.0,23798.0,2.0,1.0,6300.0,17214.0,15991.0,15549.0,16001492.0,0
